number,Temp,Humd,Press
936,16.87,82.49,1013.2
937,16.87,82.49,1013.17
938,16.86,82.49,1013.21
939,16.86,82.5,1013.19
940,16.86,82.5,1013.17
941,16.87,82.5,1013.2
942,16.87,82.51,1013.18
943,16.86,82.51,1013.19
944,16.86,82.53,1013.2
945,16.87,82.53,1013.19
946,16.87,82.53,1013.21
947,16.86,82.54,1013.22
948,16.86,82.54,1013.23
949,16.87,82.55,1013.23
950,16.87,82.55,1013.27
951,16.86,82.55,1013.25
952,16.87,82.55,1013.27
953,16.86,82.56,1013.25
954,16.87,82.56,1013.29
955,16.86,82.57,1013.3
956,16.87,82.57,1013.31
957,16.87,82.57,1013.33
958,16.86,82.57,1013.3
959,16.86,82.57,1013.33
960,16.86,82.58,1013.32
961,16.86,82.58,1013.33
962,16.87,82.58,1013.36
963,16.86,82.58,1013.32
964,16.87,82.59,1013.36
965,16.87,82.59,1013.34
966,16.86,82.59,1013.29
967,16.86,82.59,1013.31
968,16.86,82.59,1013.3
969,16.86,82.6,1013.32
970,16.86,82.6,1013.32
971,16.86,82.6,1013.34
972,16.86,82.6,1013.31
973,16.86,82.6,1013.32
974,16.86,82.61,1013.33
975,16.86,82.62,1013.35
976,16.86,82.62,1013.36
977,16.86,82.62,1013.36
978,16.86,82.62,1013.4
979,16.86,82.63,1013.37
980,16.87,82.64,1013.4
981,16.86,82.64,1013.45
982,16.86,82.64,1013.45
983,16.86,82.64,1013.46
984,16.85,82.65,1013.45
985,16.86,82.64,1013.48
986,16.86,82.64,1013.49
987,16.86,82.65,1013.43
988,16.86,82.65,1013.51
989,16.86,82.65,1013.51
990,16.86,82.65,1013.49
991,16.86,82.65,1013.52
992,16.87,82.65,1013.52
993,16.86,82.65,1013.48
994,16.86,82.66,1013.47
995,16.86,82.66,1013.5
996,16.86,82.67,1013.49
997,16.86,82.66,1013.47
998,16.86,82.67,1013.48
999,16.86,82.67,1013.47
1000,16.86,82.67,1013.48
1001,16.85,82.67,1013.42
1002,16.86,82.67,1013.48
1003,16.86,82.67,1013.45
1004,16.86,82.69,1013.43
1005,16.86,82.69,1013.42
1006,16.86,82.69,1013.45
1007,16.85,82.69,1013.42
1008,16.86,82.69,1013.41
1009,16.85,82.69,1013.4
1010,16.85,82.7,1013.41
1011,16.86,82.7,1013.48
1012,16.85,82.69,1013.4
1013,16.85,82.71,1013.42
1014,16.86,82.7,1013.48
1015,16.86,82.7,1013.43
1016,16.85,82.7,1013.43
1017,16.85,82.7,1013.43
1018,16.85,82.72,1013.45
1019,16.85,82.71,1013.43
1020,16.85,82.72,1013.49
1021,16.85,82.72,1013.51
1022,16.86,82.72,1013.49
1023,16.85,82.72,1013.51
1024,16.86,82.73,1013.54
1025,16.85,82.73,1013.49
1026,16.85,82.72,1013.49
1027,16.85,82.73,1013.5
1028,16.85,82.74,1013.49
1029,16.85,82.74,1013.44
1030,16.86,82.72,1013.45
1031,16.85,82.73,1013.44
1032,16.85,82.75,1013.47
1033,16.86,82.74,1013.47
1034,16.85,82.75,1013.49
1035,16.85,82.75,1013.49
1036,16.85,82.75,1013.46
1037,16.85,82.75,1013.47
1038,16.86,82.75,1013.49
1039,16.85,82.75,1013.45
1040,16.85,82.76,1013.48
1041,16.85,82.76,1013.47
1042,16.85,82.75,1013.47
1043,16.86,82.76,1013.46
1044,16.85,82.77,1013.44
1045,16.85,82.77,1013.44
1046,16.85,82.77,1013.45
1047,16.85,82.77,1013.46
1048,16.85,82.78,1013.45
1049,16.85,82.78,1013.49
1050,16.85,82.78,1013.48
1051,16.85,82.78,1013.53
1052,16.86,82.78,1013.53
1053,16.86,82.78,1013.54
1054,16.85,82.79,1013.56
1055,16.86,82.78,1013.59
1056,16.86,82.79,1013.59
1057,16.85,82.8,1013.58
1058,16.86,82.79,1013.62
1059,16.85,82.8,1013.63
1060,16.85,82.8,1013.62
1061,16.85,82.8,1013.58
1062,16.85,82.8,1013.62
1063,16.85,82.8,1013.56
1064,16.85,82.81,1013.6
1065,16.85,82.81,1013.58
1066,16.85,82.81,1013.6
1067,16.85,82.81,1013.59
1068,16.85,82.82,1013.64
1069,16.86,82.81,1013.62
1070,16.85,82.81,1013.62
1071,16.85,82.82,1013.68
1072,16.84,82.82,1013.62
1073,16.85,82.82,1013.61
1074,16.85,82.83,1013.62
1075,16.85,82.82,1013.6
1076,16.85,82.82,1013.66
1077,16.84,82.83,1013.63
1078,16.85,82.83,1013.63
1079,16.85,82.83,1013.66
1080,16.84,82.83,1013.64
1081,16.84,82.84,1013.63
1082,16.85,82.84,1013.63
1083,16.84,82.84,1013.65
1084,16.84,82.84,1013.63
1085,16.84,82.84,1013.62
1086,16.85,82.84,1013.66
1087,16.84,82.85,1013.68
1088,16.84,82.85,1013.63
1089,16.84,82.85,1013.69
1090,16.84,82.86,1013.72
1091,16.84,82.86,1013.7
1092,16.85,82.86,1013.73
1093,16.84,82.86,1013.69
1094,16.85,82.87,1013.65
1095,16.85,82.86,1013.64
1096,16.84,82.87,1013.68
1097,16.85,82.87,1013.67
1098,16.85,82.87,1013.67
1099,16.84,82.87,1013.67
1100,16.84,82.88,1013.7
1101,16.84,82.87,1013.66
1102,16.85,82.87,1013.66
1103,16.84,82.87,1013.67
1104,16.84,82.87,1013.66
1105,16.84,82.88,1013.66
1106,16.84,82.88,1013.66
1107,16.84,82.88,1013.65
1108,16.84,82.88,1013.64
1109,16.84,82.89,1013.61
1110,16.84,82.89,1013.64
1111,16.85,82.89,1013.68
1112,16.84,82.89,1013.69
1113,16.85,82.89,1013.68
1114,16.84,82.89,1013.66
1115,16.84,82.9,1013.73
1116,16.84,82.9,1013.7
1117,16.84,82.9,1013.71
1118,16.84,82.9,1013.67
1119,16.85,82.9,1013.73
1120,16.84,82.91,1013.65
1121,16.84,82.91,1013.71
1122,16.84,82.91,1013.7
1123,16.84,82.91,1013.65
1124,16.85,82.91,1013.73
1125,16.84,82.91,1013.7
1126,16.84,82.92,1013.74
1127,16.84,82.92,1013.73
1128,16.84,82.93,1013.72
1129,16.84,82.93,1013.71
1130,16.84,82.93,1013.71
1131,16.84,82.93,1013.72
1132,16.84,82.94,1013.73
1133,16.84,82.94,1013.78
1134,16.83,82.94,1013.77
1135,16.84,82.94,1013.82
1136,16.84,82.95,1013.8
1137,16.84,82.95,1013.81
1138,16.84,82.95,1013.76
1139,16.84,82.95,1013.76
1140,16.84,82.95,1013.78
1141,16.84,82.95,1013.78
1142,16.84,82.96,1013.84
1143,16.84,82.96,1013.77
1144,16.84,82.96,1013.79
1145,16.84,82.97,1013.8
1146,16.84,82.97,1013.79
1147,16.84,82.97,1013.8
1148,16.84,82.97,1013.81
1149,16.84,82.98,1013.85
1150,16.84,82.98,1013.82
1151,16.84,82.98,1013.78
1152,16.84,82.98,1013.8
1153,16.84,82.98,1013.81
1154,16.84,82.99,1013.79
1155,16.84,82.99,1013.78
1156,16.84,82.99,1013.79
1157,16.83,82.99,1013.72
1158,16.83,82.99,1013.76
1159,16.84,82.99,1013.77
1160,16.83,83,1013.8
1161,16.83,83,1013.77
1162,16.83,83.01,1013.79
1163,16.84,83.01,1013.78
1164,16.83,83.01,1013.8
1165,16.83,83.01,1013.75
1166,16.83,83.02,1013.77
1167,16.83,83.02,1013.77
1168,16.84,83.02,1013.82
1169,16.83,83.03,1013.87
1170,16.84,83.02,1013.87
1171,16.84,83.03,1013.89
1172,16.84,83.03,1013.91
1173,16.84,83.04,1013.91
1174,16.83,83.03,1013.94
1175,16.83,83.04,1013.92
1176,16.83,83.04,1013.9
1177,16.84,83.04,1013.88
1178,16.83,83.05,1013.9
1179,16.83,83.05,1013.89
1180,16.83,83.05,1013.94
1181,16.83,83.05,1013.88
1182,16.83,83.05,1013.89
1183,16.83,83.05,1013.98
1184,16.83,83.06,1014
1185,16.83,83.07,1014.01
1186,16.83,83.07,1014
1187,16.84,83.07,1014.03
1188,16.83,83.07,1014.04
1189,16.83,83.08,1014.05
1190,16.83,83.08,1014.05
1191,16.83,83.08,1014.06
1192,16.83,83.08,1014.07
1193,16.83,83.08,1014.05
1194,16.83,83.08,1014.04
1195,16.83,83.09,1014.04
1196,16.83,83.09,1014.06
1197,16.83,83.09,1014.09
1198,16.83,83.09,1014.05
1199,16.83,83.09,1014.13
1200,16.83,83.09,1014.18
1201,16.83,83.1,1014.19
1202,16.83,83.1,1014.13
1203,16.83,83.1,1014.11
1204,16.83,83.1,1014.11
1205,16.83,83.1,1014.15
1206,16.83,83.11,1014.13
1207,16.83,83.11,1014.1
1208,16.82,83.11,1014.16
1209,16.83,83.11,1014.18
1210,16.83,83.11,1014.16
1211,16.83,83.11,1014.14
1212,16.83,83.11,1014.11
1213,16.83,83.12,1014.12
1214,16.83,83.12,1014.16
1215,16.83,83.12,1014.18
1216,16.82,83.12,1014.17
1217,16.83,83.14,1014.16
1218,16.82,83.14,1014.17
1219,16.82,83.14,1014.19
1220,16.82,83.14,1014.17
1221,16.83,83.14,1014.18
1222,16.83,83.15,1014.17
1223,16.83,83.15,1014.18
1224,16.82,83.15,1014.18
1225,16.82,83.15,1014.15
1226,16.83,83.16,1014.19
1227,16.82,83.15,1014.14
1228,16.82,83.16,1014.17
1229,16.82,83.16,1014.13
1230,16.83,83.16,1014.13
1231,16.83,83.16,1014.13
1232,16.82,83.16,1014.12
1233,16.82,83.16,1014.11
1234,16.82,83.17,1014.13
1235,16.82,83.17,1014.13
1236,16.82,83.17,1014.16
1237,16.82,83.17,1014.1
1238,16.82,83.18,1014.08
1239,16.82,83.18,1014.16
1240,16.82,83.19,1014.11
1241,16.83,83.19,1014.12
1242,16.82,83.19,1014.08
1243,16.82,83.19,1014.14
1244,16.82,83.19,1014.09
1245,16.82,83.2,1014.08
1246,16.82,83.19,1014.06
1247,16.82,83.2,1014.09
1248,16.82,83.2,1014.1
1249,16.82,83.2,1014.13
1250,16.81,83.2,1014.11
1251,16.82,83.21,1014.13
1252,16.82,83.21,1014.13
1253,16.81,83.21,1014.12
1254,16.82,83.21,1014.09
1255,16.82,83.21,1014.1
1256,16.82,83.21,1014.11
1257,16.83,83.22,1014.16
1258,16.82,83.22,1014.17
1259,16.82,83.22,1014.12
1260,16.82,83.22,1014.1
1261,16.82,83.22,1014.13
1262,16.81,83.22,1014.11
1263,16.82,83.22,1014.14
1264,16.82,83.22,1014.19
1265,16.81,83.23,1014.17
1266,16.82,83.23,1014.11
1267,16.81,83.23,1014.11
1268,16.81,83.23,1014.14
1269,16.81,83.24,1014.16
1270,16.82,83.23,1014.15
1271,16.82,83.24,1014.13
1272,16.81,83.24,1014.19
1273,16.82,83.24,1014.12
1274,16.81,83.24,1014.15
1275,16.81,83.24,1014.18
1276,16.82,83.24,1014.17
1277,16.81,83.24,1014.16
1278,16.81,83.25,1014.16
1279,16.81,83.25,1014.2
1280,16.82,83.25,1014.22
1281,16.81,83.25,1014.19
1282,16.81,83.25,1014.23
1283,16.82,83.26,1014.25
1284,16.82,83.26,1014.29
1285,16.81,83.27,1014.27
1286,16.82,83.27,1014.22
1287,16.81,83.26,1014.25
1288,16.81,83.29,1014.3
1289,16.81,83.29,1014.27
1290,16.81,83.29,1014.25
1291,16.82,83.29,1014.29
1292,16.81,83.29,1014.29
1293,16.81,83.29,1014.33
1294,16.81,83.29,1014.29
1295,16.81,83.31,1014.31
1296,16.81,83.3,1014.29
1297,16.82,83.31,1014.32
1298,16.82,83.31,1014.31
1299,16.81,83.32,1014.32
1300,16.81,83.32,1014.36
1301,16.81,83.32,1014.37
1302,16.81,83.33,1014.35
1303,16.81,83.32,1014.33
1304,16.81,83.32,1014.35
1305,16.81,83.32,1014.33
1306,16.82,83.33,1014.31
1307,16.81,83.32,1014.32
1308,16.81,83.33,1014.35
1309,16.81,83.33,1014.35
1310,16.81,83.34,1014.4
1311,16.81,83.34,1014.4
1312,16.81,83.35,1014.36
1313,16.81,83.34,1014.32
1314,16.82,83.35,1014.33
1315,16.81,83.34,1014.32
1316,16.81,83.34,1014.3
1317,16.81,83.34,1014.27
1318,16.81,83.34,1014.24
1319,16.81,83.34,1014.28
1320,16.81,83.34,1014.3
1321,16.81,83.35,1014.33
1322,16.81,83.35,1014.35
1323,16.81,83.35,1014.29
1324,16.81,83.36,1014.32
1325,16.81,83.35,1014.29
1326,16.82,83.36,1014.29
1327,16.8,83.35,1014.3
1328,16.81,83.35,1014.26
1329,16.81,83.36,1014.29
1330,16.81,83.37,1014.29
1331,16.81,83.37,1014.31
1332,16.81,83.37,1014.3
1333,16.81,83.34,1014.31
1334,16.8,83.36,1014.24
1335,16.8,83.37,1014.27
1336,16.81,83.37,1014.26
1337,16.81,83.38,1014.27
1338,16.8,83.38,1014.27
1339,16.8,83.38,1014.24
1340,16.81,83.38,1014.28
1341,16.81,83.38,1014.3
1342,16.81,83.38,1014.27
1343,16.8,83.38,1014.27
1344,16.81,83.4,1014.3
1345,16.81,83.39,1014.3
1346,16.81,83.39,1014.3
1347,16.81,83.39,1014.33
1348,16.8,83.39,1014.34
1349,16.8,83.39,1014.32
1350,16.81,83.39,1014.29
1351,16.81,83.39,1014.34
1352,16.81,83.4,1014.3
1353,16.81,83.39,1014.31
1354,16.81,83.41,1014.3
1355,16.8,83.4,1014.35
1356,16.81,83.41,1014.39
1357,16.81,83.41,1014.35
1358,16.81,83.4,1014.33
1359,16.8,83.4,1014.32
1360,16.8,83.4,1014.33
1361,16.8,83.4,1014.35
1362,16.8,83.4,1014.35
1363,16.8,83.42,1014.35
1364,16.79,83.42,1014.34
1365,16.79,83.42,1014.38
1366,16.8,83.42,1014.4
1367,16.8,83.42,1014.4
1368,16.8,83.42,1014.39
1369,16.8,83.42,1014.42
1370,16.79,83.42,1014.4
1371,16.79,83.42,1014.4
1372,16.79,83.42,1014.42
1373,16.79,83.43,1014.43
1374,16.8,83.42,1014.46
1375,16.8,83.42,1014.46
1376,16.79,83.42,1014.5
1377,16.8,83.44,1014.47
1378,16.81,83.44,1014.47
1379,16.8,83.44,1014.46
1380,16.79,83.43,1014.45
1381,16.8,83.44,1014.46
1382,16.79,83.44,1014.46
1383,16.79,83.44,1014.48
1384,16.79,83.44,1014.49
1385,16.79,83.44,1014.47
1386,16.79,83.44,1014.53
1387,16.79,83.44,1014.48
1388,16.79,83.44,1014.42
1389,16.8,83.45,1014.48
1390,16.79,83.45,1014.47
1391,16.8,83.45,1014.52
1392,16.79,83.45,1014.51
1393,16.79,83.45,1014.56
1394,16.79,83.45,1014.57
1395,16.79,83.46,1014.55
1396,16.79,83.45,1014.55
1397,16.79,83.46,1014.51
1398,16.78,83.45,1014.47
1399,16.79,83.46,1014.5
1400,16.79,83.46,1014.56
1401,16.78,83.46,1014.54
1402,16.79,83.46,1014.59
1403,16.79,83.47,1014.62
1404,16.79,83.46,1014.56
1405,16.78,83.47,1014.55
1406,16.79,83.47,1014.56
1407,16.78,83.47,1014.59
1408,16.78,83.47,1014.65
1409,16.78,83.47,1014.63
1410,16.78,83.47,1014.62
1411,16.78,83.47,1014.61
1412,16.78,83.48,1014.58
1413,16.79,83.49,1014.62
1414,16.78,83.48,1014.64
1415,16.78,83.49,1014.62
1416,16.78,83.48,1014.66
1417,16.78,83.49,1014.65
1418,16.78,83.49,1014.67
1419,16.78,83.49,1014.68
1420,16.78,83.49,1014.63
1421,16.78,83.49,1014.67
1422,16.78,83.49,1014.65
1423,16.78,83.49,1014.64
1424,16.78,83.49,1014.69
1425,16.77,83.49,1014.6
1426,16.78,83.5,1014.67
1427,16.78,83.5,1014.68
1428,16.78,83.5,1014.67
1429,16.78,83.5,1014.64
1430,16.78,83.5,1014.64
1431,16.78,83.5,1014.64
1432,16.78,83.51,1014.64
1433,16.78,83.5,1014.66
1434,16.78,83.51,1014.63
1435,16.78,83.51,1014.63
1436,16.78,83.51,1014.64
1437,16.78,83.51,1014.63
1438,16.78,83.51,1014.65
1439,16.78,83.52,1014.61
1440,16.78,83.52,1014.59
1441,16.78,83.51,1014.64
1442,16.77,83.52,1014.64
1443,16.77,83.52,1014.64
1444,16.77,83.52,1014.59
1445,16.78,83.52,1014.63
1446,16.78,83.52,1014.65
1447,16.78,83.53,1014.64
1448,16.77,83.53,1014.65
1449,16.78,83.53,1014.63
1450,16.77,83.53,1014.66
1451,16.78,83.53,1014.71
1452,16.77,83.53,1014.67
1453,16.78,83.53,1014.67
1454,16.78,83.54,1014.66
1455,16.77,83.54,1014.66
1456,16.78,83.54,1014.68
1457,16.78,83.54,1014.67
1458,16.78,83.54,1014.66
1459,16.77,83.54,1014.63
1460,16.77,83.54,1014.66
1461,16.77,83.55,1014.63
1462,16.77,83.55,1014.64
1463,16.77,83.55,1014.64
1464,16.77,83.55,1014.67
1465,16.77,83.55,1014.66
1466,16.77,83.56,1014.64
1467,16.77,83.56,1014.65
1468,16.77,83.56,1014.68
1469,16.77,83.56,1014.68
1470,16.77,83.56,1014.64
1471,16.77,83.56,1014.59
1472,16.77,83.57,1014.6
1473,16.77,83.57,1014.59
1474,16.77,83.56,1014.61
1475,16.77,83.57,1014.61
1476,16.77,83.58,1014.66
1477,16.77,83.57,1014.61
1478,16.77,83.58,1014.54
1479,16.77,83.58,1014.57
1480,16.76,83.58,1014.55
1481,16.76,83.58,1014.52
1482,16.77,83.58,1014.59
1483,16.76,83.58,1014.62
1484,16.76,83.59,1014.62
1485,16.76,83.59,1014.6
1486,16.76,83.59,1014.58
1487,16.77,83.59,1014.64
1488,16.77,83.59,1014.63
1489,16.76,83.6,1014.62
1490,16.76,83.6,1014.62
1491,16.77,83.61,1014.63
1492,16.76,83.61,1014.65
1493,16.76,83.61,1014.67
1494,16.76,83.61,1014.65
1495,16.77,83.61,1014.68
1496,16.77,83.62,1014.66
1497,16.76,83.64,1014.66
1498,16.75,83.65,1014.69
1499,16.76,83.66,1014.69
1500,16.76,83.67,1014.67
1501,16.76,83.68,1014.73
1502,16.76,83.68,1014.75
1503,16.76,83.68,1014.76
1504,16.76,83.68,1014.78
1505,16.76,83.68,1014.72
1506,16.76,83.68,1014.73
1507,16.76,83.7,1014.72
1508,16.76,83.7,1014.75
1509,16.76,83.7,1014.76
1510,16.76,83.7,1014.75
1511,16.76,83.7,1014.75
1512,16.76,83.7,1014.77
1513,16.76,83.71,1014.81
1514,16.77,83.71,1014.81
1515,16.76,83.71,1014.81
1516,16.76,83.71,1014.8
1517,16.76,83.71,1014.79
1518,16.76,83.71,1014.84
1519,16.77,83.71,1014.84
1520,16.76,83.72,1014.79
1521,16.76,83.72,1014.8
1522,16.76,83.72,1014.79
1523,16.76,83.72,1014.79
1524,16.76,83.72,1014.78
1525,16.76,83.72,1014.82
1526,16.76,83.72,1014.83
1527,16.76,83.73,1014.81
1528,16.76,83.73,1014.76
1529,16.75,83.72,1014.79
1530,16.76,83.73,1014.81
1531,16.76,83.73,1014.8
1532,16.76,83.73,1014.82
1533,16.75,83.72,1014.79
1534,16.76,83.73,1014.8
1535,16.75,83.72,1014.81
1536,16.76,83.74,1014.82
1537,16.75,83.73,1014.83
1538,16.75,83.72,1014.82
1539,16.75,83.73,1014.83
1540,16.75,83.73,1014.85
1541,16.76,83.74,1014.88
1542,16.75,83.73,1014.85
1543,16.75,83.75,1014.82
1544,16.75,83.75,1014.82
1545,16.75,83.75,1014.9
1546,16.74,83.74,1014.87
1547,16.75,83.75,1014.88
1548,16.75,83.75,1014.84
1549,16.75,83.77,1014.88
1550,16.75,83.75,1014.85
1551,16.75,83.75,1014.85
1552,16.75,83.74,1014.83
1553,16.75,83.75,1014.84
1554,16.75,83.75,1014.86
1555,16.75,83.75,1014.84
1556,16.75,83.75,1014.83
1557,16.75,83.75,1014.83
1558,16.75,83.75,1014.82
1559,16.75,83.75,1014.86
1560,16.75,83.75,1014.84
1561,16.75,83.75,1014.87
1562,16.75,83.75,1014.8
1563,16.75,83.77,1014.85
1564,16.75,83.77,1014.9
1565,16.75,83.77,1014.89
1566,16.75,83.76,1014.84
1567,16.75,83.77,1014.85
1568,16.74,83.76,1014.87
1569,16.75,83.76,1014.87
1570,16.74,83.77,1014.91
1571,16.75,83.78,1014.9
1572,16.74,83.77,1014.91
1573,16.75,83.77,1014.94
1574,16.74,83.77,1014.89
1575,16.74,83.77,1014.91
1576,16.75,83.78,1014.89
1577,16.75,83.77,1014.89
1578,16.74,83.78,1014.89
1579,16.74,83.78,1014.95
1580,16.74,83.78,1014.9
1581,16.75,83.79,1014.99
1582,16.75,83.79,1014.97
1583,16.75,83.78,1014.94
1584,16.74,83.78,1014.94
1585,16.75,83.78,1014.91
1586,16.74,83.78,1014.9
1587,16.74,83.79,1014.93
1588,16.74,83.78,1014.94
1589,16.75,83.79,1014.99
1590,16.73,83.79,1014.96
1591,16.74,83.79,1014.98
1592,16.74,83.79,1014.96
1593,16.74,83.79,1014.98
1594,16.74,83.79,1014.95
1595,16.74,83.79,1014.96
1596,16.74,83.79,1014.95
1597,16.74,83.79,1014.95
1598,16.74,83.79,1014.97
1599,16.73,83.8,1014.95
1600,16.73,83.8,1014.93
1601,16.74,83.8,1014.95
1602,16.74,83.8,1015.01
1603,16.74,83.8,1014.97
1604,16.73,83.8,1014.99
1605,16.73,83.8,1015
1606,16.73,83.8,1014.97
1607,16.74,83.81,1015.01
1608,16.74,83.81,1014.98
1609,16.73,83.81,1014.99
1610,16.74,83.81,1015.03
1611,16.74,83.81,1015.02
1612,16.73,83.81,1015.01
1613,16.73,83.81,1015.01
1614,16.74,83.81,1015.01
1615,16.73,83.83,1014.99
1616,16.74,83.83,1015.01
1617,16.73,83.82,1014.99
1618,16.73,83.82,1014.99
1619,16.73,83.83,1014.96
1620,16.74,83.83,1014.96
1621,16.73,83.83,1014.96
1622,16.74,83.84,1015.02
1623,16.73,83.84,1014.93
1624,16.73,83.83,1014.98
1625,16.73,83.83,1014.98
1626,16.73,83.84,1015
1627,16.74,83.85,1015
1628,16.74,83.85,1015.02
1629,16.73,83.84,1014.98
1630,16.73,83.84,1014.99
1631,16.73,83.85,1014.94
1632,16.73,83.84,1014.98
1633,16.73,83.84,1014.97
1634,16.74,83.86,1015
1635,16.74,83.86,1015.01
1636,16.73,83.85,1015.06
1637,16.73,83.85,1015.07
1638,16.73,83.85,1015.02
1639,16.73,83.86,1015.03
1640,16.73,83.86,1015
1641,16.73,83.85,1014.96
1642,16.73,83.85,1014.94
1643,16.73,83.86,1014.99
1644,16.73,83.86,1014.99
1645,16.73,83.86,1014.99
1646,16.73,83.86,1014.99
1647,16.73,83.86,1015.01
1648,16.73,83.87,1015.03
1649,16.73,83.86,1015.04
1650,16.73,83.87,1015.07
1651,16.73,83.87,1015.04
1652,16.72,83.88,1015.01
1653,16.73,83.87,1015
1654,16.73,83.87,1015
1655,16.72,83.88,1014.98
1656,16.73,83.88,1014.99
1657,16.73,83.88,1014.96
1658,16.73,83.88,1014.96
1659,16.73,83.87,1014.99
1660,16.73,83.88,1015.04
1661,16.72,83.88,1015.01
1662,16.72,83.89,1015
1663,16.72,83.89,1015.03
1664,16.72,83.89,1014.98
1665,16.73,83.9,1015.02
1666,16.73,83.9,1015
1667,16.73,83.9,1015.01
1668,16.73,83.88,1015
1669,16.72,83.9,1015.01
1670,16.73,83.9,1014.98
1671,16.73,83.9,1015.01
1672,16.73,83.91,1015.03
1673,16.72,83.9,1015.06
1674,16.73,83.91,1015.09
1675,16.72,83.9,1015.05
1676,16.72,83.9,1015.05
1677,16.72,83.9,1015.07
1678,16.72,83.9,1015.06
1679,16.72,83.9,1015.01
1680,16.72,83.91,1015.05
1681,16.72,83.91,1015.06
1682,16.72,83.9,1015.06
1683,16.72,83.91,1015.03
1684,16.73,83.91,1015.01
1685,16.72,83.91,1014.99
1686,16.72,83.91,1015.03
1687,16.72,83.91,1015.05
1688,16.72,83.91,1014.97
1689,16.72,83.92,1015.02
1690,16.72,83.93,1015.05
1691,16.72,83.92,1015.08
1692,16.72,83.92,1015.05
1693,16.73,83.93,1015.04
1694,16.73,83.92,1015.1
1695,16.73,83.92,1015.09
1696,16.72,83.92,1015.06
1697,16.72,83.92,1015.06
1698,16.73,83.93,1015.1
1699,16.73,83.94,1015.1
1700,16.72,83.93,1015.07
1701,16.72,83.93,1015.08
1702,16.72,83.93,1015.07
1703,16.73,83.94,1015.08
1704,16.72,83.93,1015.07
1705,16.72,83.93,1015.05
1706,16.73,83.94,1015.1
1707,16.72,83.93,1015.04
1708,16.72,83.93,1015.05
1709,16.72,83.93,1015.12
1710,16.72,83.95,1015.15
1711,16.72,83.95,1015.07
1712,16.72,83.93,1015.09
1713,16.72,83.95,1015.08
1714,16.71,83.94,1015.06
1715,16.72,83.95,1015.09
1716,16.72,83.95,1015.02
1717,16.72,83.95,1014.99
1718,16.72,83.95,1014.98
1719,16.72,83.95,1014.98
1720,16.72,83.95,1015.02
1721,16.72,83.96,1015.02
1722,16.72,83.95,1015
1723,16.72,83.96,1015.07
1724,16.72,83.96,1015.03
1725,16.72,83.96,1015.03
1726,16.71,83.96,1015.05
1727,16.71,83.96,1015.1
1728,16.72,83.96,1015.11
1729,16.72,83.97,1015.11
1730,16.71,83.97,1015.08
1731,16.72,83.97,1015.08
1732,16.71,83.96,1015.11
1733,16.72,83.97,1015.13
1734,16.72,83.97,1015.11
1735,16.72,83.98,1015.13
1736,16.72,83.97,1015.1
1737,16.72,83.98,1015.09
1738,16.72,83.97,1015.08
1739,16.72,83.98,1015.18
1740,16.72,83.98,1015.16
1741,16.72,83.98,1015.16
1742,16.72,83.98,1015.17
1743,16.72,83.98,1015.19
1744,16.71,83.98,1015.17
1745,16.71,83.98,1015.15
1746,16.71,83.98,1015.15
1747,16.72,83.99,1015.19
1748,16.72,83.98,1015.19
1749,16.72,83.99,1015.21
1750,16.72,83.99,1015.23
1751,16.72,83.99,1015.18
1752,16.71,83.98,1015.19
1753,16.72,83.99,1015.23
1754,16.72,83.99,1015.26
1755,16.72,83.99,1015.22
1756,16.72,84,1015.22
1757,16.72,83.99,1015.2
1758,16.72,84,1015.22
1759,16.71,83.98,1015.19
1760,16.72,84,1015.21
1761,16.73,84,1015.36
1762,16.72,84,1015.32
1763,16.72,84,1015.32
1764,16.72,84.01,1015.32
1765,16.72,84,1015.32
1766,16.72,84.01,1015.33
1767,16.71,83.99,1015.37
1768,16.71,83.99,1015.29
1769,16.71,83.99,1015.29
1770,16.71,84.01,1015.33
1771,16.71,84.01,1015.37
1772,16.72,84.01,1015.38
1773,16.71,84,1015.33
1774,16.72,84.01,1015.37
1775,16.71,84.01,1015.35
1776,16.71,84.02,1015.36
1777,16.71,84,1015.33
1778,16.72,84.01,1015.37
1779,16.72,84.02,1015.39
1780,16.72,84.02,1015.37
1781,16.72,84.02,1015.37
1782,16.71,84.02,1015.38
1783,16.72,84.02,1015.39
1784,16.72,84.01,1015.39
1785,16.72,84.02,1015.35
1786,16.72,84.02,1015.38
1787,16.71,84.02,1015.38
1788,16.71,84.02,1015.4
1789,16.71,84.02,1015.34
1790,16.71,84.03,1015.37
1791,16.72,84.03,1015.41
1792,16.71,84.03,1015.42
1793,16.71,84.03,1015.42
1794,16.72,84.03,1015.4
1795,16.72,84.03,1015.41
1796,16.71,84.03,1015.42
